Date,open,high,low,close,volume
2015-11-02 00:00:00-05:00,177.04317663527158,178.99784796194734,176.91568961318902,178.80238342285156,86270800
2015-11-03 00:00:00-05:00,178.44545953945251,179.88172786600526,178.2159932528554,179.32081604003906,95246100
2015-11-04 00:00:00-05:00,179.61823830482285,179.74571234629414,178.23295987083196,178.77687072753906,96224500
2015-11-05 00:00:00-05:00,178.83633357483927,179.3037599525177,177.6975223767545,178.59837341308594,78408700
2015-11-06 00:00:00-05:00,178.24996524068726,178.74288649327303,177.16214349975942,178.50491333007812,110471500
2015-11-09 00:00:00-05:00,177.8844983175024,178.03748012203968,175.8788247734861,176.83917236328125,131008700
2015-11-10 00:00:00-05:00,176.35477408351662,177.28113307329784,176.08282511767771,177.24713134765625,75874600
2015-11-11 00:00:00-05:00,177.5190735207921,177.57006313571978,176.4822414577377,176.55023193359375,67846000
2015-11-12 00:00:00-05:00,175.49639019087195,175.97231053009182,174.06862917321232,174.0856170654297,121315200
2015-11-13 00:00:00-05:00,173.66924200131317,173.94119099955032,172.04600305680225,172.1309814453125,153577100
2015-11-16 00:00:00-05:00,171.94398728295366,174.80801642785545,171.82499422216466,174.74851989746094,117645200
2015-11-17 00:00:00-05:00,175.0629337038823,175.95527769382636,174.11958714298473,174.62100219726562,121123700
2015-11-18 00:00:00-05:00,175.10545680622943,177.53606120178594,175.06297410574533,177.39158630371094,121342500
2015-11-19 00:00:00-05:00,177.27260569721923,177.66354768982254,176.94116023369224,177.23861694335938,88220500
2015-11-20 00:00:00-05:00,178.00350158435205,178.5729072748035,177.5020863750101,177.884521484375,94011500
2015-11-23 00:00:00-05:00,177.94401225182688,178.4539213918365,177.21313081340764,177.68055725097656,64931200
2015-11-24 00:00:00-05:00,176.6607136540228,178.32644797341436,176.26978460876526,177.91851806640625,98874400
2015-11-25 00:00:00-05:00,178.04602002362444,178.24999149303574,177.62958313652385,177.89305114746094,51980100
2015-11-27 00:00:00-05:00,177.98649871174396,178.30095630430588,177.50208437011543,178.09698486328125,37317800
2015-11-30 00:00:00-05:00,178.25847146477062,178.37745157063347,177.24713408100698,177.3576202392578,112822700
2015-12-01 00:00:00-05:00,177.99499291581722,179.1678059242048,177.7145370673829,179.04881286621094,97858400
2015-12-02 00:00:00-05:00,178.99781067430976,179.320762168213,176.96664237036038,177.2216033935547,108441300
2015-12-03 00:00:00-05:00,177.4765757758173,177.7485247082022,174.00913935487404,174.74002075195312,166224200
2015-12-04 00:00:00-05:00,174.7400095449994,178.4454059070802,174.7400095449994,178.14794921875,192913900
2015-12-07 00:00:00-05:00,177.81654924277078,178.24148006739864,176.09133113221046,177.0686798095703,102027100
2015-12-08 00:00:00-05:00,175.48788571401832,177.01762586461163,174.88447841223763,175.87881469726562,103372400
2015-12-09 00:00:00-05:00,175.23293122960746,177.34907790178485,173.5247014470762,174.5105438232422,162401500
2015-12-10 00:00:00-05:00,174.57856341945418,176.28678051911464,174.34060321555697,174.96099853515625,116128900
2015-12-11 00:00:00-05:00,172.81935061095783,173.490735526614,171.2555955103411,171.57005310058594,211173300
2015-12-14 00:00:00-05:00,171.73154642227047,172.5644071916942,169.92983094198365,172.43692016601562,182385200
2015-12-15 00:00:00-05:00,173.9666602155429,175.16496813760347,172.4114119913946,174.2471160888672,154069600
2015-12-16 00:00:00-05:00,175.38596406274183,177.10268841763286,174.05168786716467,176.79673767089844,197017000
2015-12-17 00:00:00-05:00,177.11115019724787,177.17914068060182,174.0856450112203,174.10264587402344,173092500
2015-12-18 00:00:00-05:00,173.35202030575994,173.4887975033567,170.83855503879266,171.00099182128906,251393500
2015-12-21 00:00:00-05:00,172.18930099346528,172.5911141119175,171.06080124503774,172.4115753173828,99094300
2015-12-22 00:00:00-05:00,173.30926862172782,174.27533175610006,172.30901444982737,173.97610473632812,111026200
2015-12-23 00:00:00-05:00,174.9934488307221,176.1732417417888,174.89940717773803,176.1304931640625,110987200
2015-12-24 00:00:00-05:00,175.87400205135938,176.3955033539051,175.617523648544,175.8397979736328,48539600
2015-12-28 00:00:00-05:00,175.13879178572296,175.4807543335274,174.35226748974472,175.43801879882812,65899900
2015-12-29 00:00:00-05:00,176.54942488550324,177.64372082444157,176.51523384461493,177.310302734375,92640700
2015-12-30 00:00:00-05:00,177.06235475082684,177.1478519075346,175.90820836044475,176.0535430908203,63317700
2015-12-31 00:00:00-05:00,175.36959555440328,176.01932950904109,174.29238891601562,174.29238891601562,114877900
2016-01-04 00:00:00-05:00,171.40283542772687,171.86448627225366,169.77848035949577,171.85594177246094,222353500
2016-01-05 00:00:00-05:00,172.1807974885559,172.60825727680458,171.02666388730694,172.1466064453125,110845800
2016-01-06 00:00:00-05:00,169.56472691250414,171.03518946500336,168.93209484470904,169.97509765625,152112600
2016-01-07 00:00:00-05:00,166.99139039983936,168.79527066587178,165.5038261041192,165.8970947265625,213436100
2016-01-08 00:00:00-05:00,166.8717626844996,167.4360127644056,163.7855023350623,164.076171875,209817200
2016-01-11 00:00:00-05:00,165.0079934310492,165.34996902787964,162.28081142464907,164.2385711669922,187941300
2016-01-12 00:00:00-05:00,165.7004804170923,166.32456791159595,163.40928969632697,165.56369018554688,172330500
2016-01-13 00:00:00-05:00,166.23906015727763,166.58958021137795,161.04970663731973,161.43441772460938,221168900
2016-01-14 00:00:00-05:00,162.0499566887394,165.2217000014886,160.43415972591558,164.08465576171875,240795600
2016-01-15 00:00:00-05:00,159.67329802204253,161.37457925824566,158.60464878521762,160.56240844726562,324846400
2016-01-19 00:00:00-05:00,162.4004929727702,162.52872566318413,159.18598771935808,160.77613830566406,195244400
2016-01-20 00:00:00-05:00,158.18574391327064,160.2973959866712,154.7575216339818,158.71578979492188,286547800
2016-01-21 00:00:00-05:00,159.19457695632494,161.4686530709668,157.85234698593783,159.6049346923828,195772900
2016-01-22 00:00:00-05:00,162.2466273127079,163.0844447992544,161.4772049539459,162.8792724609375,168319600
2016-01-25 00:00:00-05:00,162.36629902639834,162.56292684565085,160.22045592098186,160.41708374023438,130371700
2016-01-26 00:00:00-05:00,161.08388139535,162.88776151086316,160.7419189178725,162.6056365966797,141036800
2016-01-27 00:00:00-05:00,162.0756291150243,163.7683659548094,159.92122847209345,160.83599853515625,185681700
2016-01-28 00:00:00-05:00,162.4005149223214,162.60568725471418,160.00673769912686,161.673828125,143798800
2016-01-29 00:00:00-05:00,162.45177603829734,165.7517652002879,162.33208785294158,165.61497497558594,210529300
2016-02-01 00:00:00-05:00,164.59768517154416,166.350273126945,164.00778850433244,165.55519104003906,136061600
2016-02-02 00:00:00-05:00,164.11034506170472,164.11888956008042,162.04142849164316,162.5714874267578,182564900
2016-02-03 00:00:00-05:00,163.64013846501877,163.95645449369837,159.95543764594763,163.5460968017578,205054900
2016-02-04 00:00:00-05:00,163.04173432801755,164.78576469705652,162.40054458211463,163.8026123046875,139531800
2016-02-05 00:00:00-05:00,163.28110718291347,163.8624462780726,160.04095443329905,160.68214416503906,180788300
2016-02-08 00:00:00-05:00,158.8183920687021,159.11760605330596,156.2792802235931,158.5191650390625,191526700
2016-02-09 00:00:00-05:00,156.7580032768263,159.818615934415,156.62121305809944,158.52767944335938,184513100
2016-02-10 00:00:00-05:00,159.36552247443404,161.01551059258904,158.262669184808,158.3909149169922,148214100
2016-02-11 00:00:00-05:00,155.88600465312658,157.39067118830272,154.81735537304584,156.33056640625,219058900
2016-02-12 00:00:00-05:00,158.12590548426786,159.57070838115334,157.270986043608,159.55361938476562,127632400
2016-02-16 00:00:00-05:00,161.38316377614717,162.27227434998505,160.4085560310586,162.2466278076172,120250700
2016-02-17 00:00:00-05:00,163.42638824086325,165.27301719212406,163.29814250964463,164.8968505859375,136009500
2016-02-18 00:00:00-05:00,165.1704117828222,165.2302623974789,163.90513482828925,164.22145080566406,102343000
2016-02-19 00:00:00-05:00,163.43494655471295,164.29841048642993,162.81940351892263,164.14453125,114793000
2016-02-22 00:00:00-05:00,165.7432298851363,166.66654445814518,165.67483476361315,166.52120971679688,103640300
2016-02-23 00:00:00-05:00,165.85436441655605,166.12794488751967,164.29840483927885,164.41810607910156,111455300
2016-02-24 00:00:00-05:00,162.97331945282755,165.4525809520524,161.8533769194873,165.1704559326172,150812200
2016-02-25 00:00:00-05:00,165.62354209008706,167.1795017572258,164.85411979987632,167.1709442138672,110728300
2016-02-26 00:00:00-05:00,168.05152985748256,168.1455584778382,166.6238028342526,166.78623962402344,129833700
2016-02-29 00:00:00-05:00,166.80332285513168,167.7608283983841,165.28156738316207,165.4781951904297,125918100
2016-03-01 00:00:00-05:00,166.7178623737085,169.453615462032,166.23910949676315,169.3681182861328,141799700
2016-03-02 00:00:00-05:00,169.05183414374503,170.18032141752428,168.63291877478213,170.1290283203125,102415000
2016-03-03 00:00:00-05:00,169.94946229837413,170.81293944703023,169.36812322941248,170.79583740234375,95172200
2016-03-04 00:00:00-05:00,170.99240640266748,172.13800819166164,170.1545891319385,171.35147094726562,129293600
2016-03-07 00:00:00-05:00,170.419631987943,171.89865195905503,170.3426923718833,171.48828125,100219000
2016-03-08 00:00:00-05:00,170.40251928273162,170.9154630301281,169.45355834826003,169.61598205566406,123974900
2016-03-09 00:00:00-05:00,170.43674012167187,170.80434921934432,169.64165825886,170.45384216308594,94801200
2016-03-10 00:00:00-05:00,170.94973018002506,171.8986914646223,168.74403603082504,170.5906524658203,156838700
2016-03-11 00:00:00-05:00,172.0610809294823,173.38620866379907,170.57352946021533,173.3434600830078,137964500
2016-03-14 00:00:00-04:00,172.83053105929062,173.58285135653813,172.49711297260322,173.12120056152344,73612000
2016-03-15 00:00:00-04:00,172.1465828768084,173.1468370789615,171.88155993158438,172.8390655517578,93169100
2016-03-16 00:00:00-04:00,172.351788524296,174.24971099121225,172.30903993728603,173.83934020996094,129303200
2016-03-17 00:00:00-04:00,173.75384684474128,175.45512832998386,173.3520336292735,174.9421844482422,134278500
2016-03-18 00:00:00-04:00,175.44915859661887,175.97334968634522,175.1312111382382,175.62962341308594,138372400
2016-03-21 00:00:00-04:00,175.3632405257575,176.11085241146296,175.13121807034923,175.8788299560547,72926700
2016-03-22 00:00:00-04:00,175.09682087852738,176.360035186398,174.93355943084012,175.78428649902344,97471900
2016-03-23 00:00:00-04:00,175.39761252370786,175.58666592015214,174.45234554148652,174.6242218017578,81052500
2016-03-24 00:00:00-04:00,173.58441569173277,174.58124023573043,173.360994926623,174.54685974121094,84360900
2016-03-28 00:00:00-04:00,174.9679413635774,175.18277356833048,174.19455067139324,174.64999389648438,62408200
2016-03-29 00:00:00-04:00,174.23750170831292,176.3772351277388,173.92814281770094,176.26551818847656,92922900
2016-03-30 00:00:00-04:00,177.2795056297449,177.76931614878256,176.66937651018017,177.0388946533203,86365300
2016-03-31 00:00:00-04:00,176.94442120183365,177.37408566216794,176.4460088543676,176.60928344726562,94584100
2016-04-01 00:00:00-04:00,175.603848657539,178.00137028288916,175.28588807949137,177.81231689453125,114423500
2016-04-04 00:00:00-04:00,177.7349845635349,177.94122820442374,176.92721336045048,177.236572265625,63497000
2016-04-05 00:00:00-04:00,175.8788132388238,177.2451428008705,175.20853786452477,175.46633911132812,99662200
2016-04-06 00:00:00-04:00,175.46634515121136,177.44280396164888,175.28588033854226,177.3826446533203,91839800
2016-04-07 00:00:00-04:00,176.2826893123906,176.64360579356563,174.52106285174085,175.2600860595703,113859000
2016-04-08 00:00:00-04:00,176.45457536574398,176.8928414523843,175.1913609612815,175.7327423095703,95040600
2016-04-11 00:00:00-04:00,176.3772528346592,177.08190881102948,175.2257552810141,175.32028198242188,83757500
2016-04-12 00:00:00-04:00,175.49214644349058,177.23658303602332,175.04529175056885,176.9530029296875,115350600
2016-04-13 00:00:00-04:00,177.8810581794152,178.82632508616484,177.74356242710314,178.74038696289062,96336400
2016-04-14 00:00:00-04:00,178.80053313991073,179.25597631271805,178.3966475923547,178.74896240234375,65212900
2016-04-15 00:00:00-04:00,178.74895723614011,178.88645297438012,178.22476620737604,178.5513153076172,75761600
2016-04-18 00:00:00-04:00,178.5512979192089,179.8402908369695,177.88102265095856,179.80592346191406,82531000
2016-04-19 00:00:00-04:00,180.23567101049065,180.63095501160507,179.54820518104634,180.37315368652344,88316100
2016-04-20 00:00:00-04:00,180.41607572506143,181.24962569520463,179.93485370360074,180.54498291015625,81100300
2016-04-21 00:00:00-04:00,180.56216698726925,180.6738839295168,179.2989525762083,179.57394409179688,85695000
2016-04-22 00:00:00-04:00,179.21302756182476,179.84892249506825,178.66305764296482,179.57394409179688,99251700
2016-04-25 00:00:00-04:00,178.9638323006893,179.30757172867024,178.34511444264203,179.2646026611328,66166500
2016-04-26 00:00:00-04:00,179.63410587171708,180.04659318087818,179.04976851888296,179.53099060058594,75864200
2016-04-27 00:00:00-04:00,179.14426866867697,180.29576606669335,178.78335216089494,179.90048217773438,77329400
2016-04-28 00:00:00-04:00,179.13567639817313,180.25279327960197,177.84668327746348,178.2677459716797,97216200
2016-04-29 00:00:00-04:00,177.6404813935607,177.99280940962174,176.18821337171997,177.3053436279297,142424100
2016-05-02 00:00:00-04:00,177.81230180737433,178.89505130238553,177.3740488691756,178.714599609375,62188000
2016-05-03 00:00:00-04:00,177.4685232092251,177.7091341371459,176.40295116249578,177.15916442871094,106422100
2016-05-04 00:00:00-04:00,176.1537975980525,176.8928208157241,175.66397393773175,176.1709747314453,92243800
2016-05-05 00:00:00-04:00,176.64365865352335,177.00457524270132,175.706993235491,176.13665771484375,67619200
2016-05-06 00:00:00-04:00,175.35465406081065,176.82411225614234,175.19998115199598,176.78114318847656,89315000
2016-05-09 00:00:00-04:00,176.65225239893456,177.36548386377734,176.47178755629326,176.92723083496094,74374900
2016-05-10 00:00:00-04:00,177.64044013025463,179.14426544174952,177.57169225682264,179.1270751953125,77472200
2016-05-11 00:00:00-04:00,178.66301144714544,179.2043795459667,177.45135498046875,177.45135498046875,81727000
2016-05-12 00:00:00-04:00,178.1302818893397,178.302158159173,176.4803719750239,177.5029754638672,89586300
2016-05-13 00:00:00-04:00,177.2021680232004,177.76072640498978,175.62959500835498,175.9561309814453,96474600
2016-05-16 00:00:00-04:00,176.12799955668984,178.17319275396622,176.0678402594364,177.6919708251953,77486800
2016-05-17 00:00:00-04:00,177.41701280179493,177.7091814188177,175.5007003207155,176.0334930419922,114924900
2016-05-18 00:00:00-04:00,175.68119738738298,177.27954962014368,174.98514309626944,176.0850830078125,120062100
2016-05-19 00:00:00-04:00,175.35462430790977,175.76709844041503,174.25468454635146,175.4749298095703,115430500
2016-05-20 00:00:00-04:00,176.09370277165638,177.10771784268476,176.0421451279689,176.58352661132812,104990400
2016-05-23 00:00:00-04:00,176.6006378536908,176.88421790047636,176.15379636692165,176.3428497314453,58682600
2016-05-24 00:00:00-04:00,177.16789666866646,178.9467143772452,177.14211784207745,178.62875366210938,93537800
2016-05-25 00:00:00-04:00,179.31615614777684,180.2614231624524,178.6286904200417,179.84034729003906,76621400
2016-05-26 00:00:00-04:00,179.97782960615518,180.2098520582916,179.57394401300994,179.8918914794922,55280700
2016-05-27 00:00:00-04:00,180.05519963594708,180.67391754883357,180.0036419952598,180.6653289794922,64211200
2016-05-31 00:00:00-04:00,180.94029685620853,181.05201381271308,179.75441874044904,180.3215789794922,109879400
2016-06-01 00:00:00-04:00,179.70284974398896,180.87153753587984,179.50520777462802,180.6910858154297,69936200
2016-06-02 00:00:00-04:00,180.2872027624124,181.25823548644664,179.80598068460463,181.24105834960935,63044700
2016-06-03 00:00:00-04:00,180.67388243954863,181.05198921420617,179.47941591723526,180.6996612548828,101757100
2016-06-06 00:00:00-04:00,181.06056905760047,181.98005713460523,180.8972944934732,181.619140625,64887000
2016-06-07 00:00:00-04:00,181.77384638474385,182.469900715749,181.74806756598952,181.9027404785156,60974800
2016-06-08 00:00:00-04:00,182.040208034632,182.62455843122527,181.9113139608406,182.4956512451172,66170900
2016-06-09 00:00:00-04:00,181.75665145137785,182.3667807415865,181.48167302097733,182.24647521972656,73786900
2016-06-10 00:00:00-04:00,180.85434852944508,181.1980748111932,179.9692277849253,180.5192108154297,113829200
2016-06-13 00:00:00-04:00,179.9090675042457,180.7769848207318,179.0411501877596,179.1270751953125,117751200
2016-06-14 00:00:00-04:00,178.74042814238905,179.37633630909994,177.8123512689406,178.77479553222656,125059300
2016-06-15 00:00:00-04:00,178.77478861481637,179.90910912035807,178.33653557166753,178.5255889892578,109124500
